1192221;50cb783256175a5e2b000ca7;16221;0.8719561062819802
296086;50e76f9ae399565d840002fb;16206;0.8338269776625941
914782;5052651cd10d2427ab001f79;15931;0.8649802272299291
1141187;50c87a0056175a55f50005e4;15751;0.859881912259539
1198193;50cf0056b58fdd0a38002b24;15750;0.8725079365079365
1434541;519fc726a507e83660000007;15655;0.8663046949856276
1422910;5190105a60f4361e20000002;15357;0.8246402292114345
1269152;50f321f2dea65307d5000013;15258;0.8258618429676235
1734848;53909a6443f3b909370004d8;15233;0.8585308212433532
1189356;50c9ea3d56175a6ecb0000a1;15132;0.8674993391488237
1901311;54b584329cd11844f8000707;14873;0.85799771397835
1195357;50cd1ba657d38e7292000506;14702;0.8758672289484424
111602;50523b100454e207600000a2;14638;0.9105752151933324
241165;51d70c0d39ea53419d000288;14481;0.903321593812582
1203198;50d2138957d38e487a001b60;14189;0.878285996194235
1189893;50ca22f157d38e7bd2002d2e;14182;0.8880270765759414
389241;5092f0fe56175a72df001784;13802;0.8679901463556007
240864;505004380454e27ad8001d44;13573;0.8186104766816474
1460281;520127f80aab2a3f3e0000da;13358;0.8816439586764486
1739026;53a1ebf1037b30649200056b;13357;0.8068428539342667
1226570;50e99aa5e3995601ac000436;13289;0.7938144329896907
130343;50c84d6cb58fdd6987000832;13266;0.8845921905623398
132978;50c783299177d03f6d00039b;13228;0.8600695494405806
1202675;50d1ba2d57d38e47f50011be;13205;0.8842105263157894
1200071;50d00a2bb58fdd6f78000f35;13157;0.8933647488029186
346535;50c7bbc9b58fdd5ca9000137;13138;0.8702998934388796
1184725;50c772e49177d02f430002bb;13080;0.882262996941896
1193285;50cc482757d38e67cb0015af;13003;0.8558794124432824
274343;5041e7950454e2792f00010a;12892;0.8642569035060502
1870950;546dfea527b56265ec000142;12710;0.8743509047993706
259001;50c78fac9177d04059000923;12641;0.8575270943754449
1224827;50e75e3445d7e14a8e000531;12598;0.8763295761231942
258181;50c799dd3616942039000118;12594;0.8612037478164205
1062582;50588cb3ba40af22ed0013ca;12572;0.8868119630925867
1460247;520111090aab2a3f3e0000b5;12397;0.9088489150600951
1187651;50c8e23db58fdd341d000554;12380;0.8733441033925686
229446;50c7d9d97ee5b02eb00007b3;12323;0.8570964862452325
800012;50cf629cb58fdd0a4300413e;12300;0.8970731707317073
335838;50c7dbbf56175a3d56000406;12281;0.8535135575278886
200118;50c797849177d0468e0001ad;12267;0.8746229722018424
104030;504fb4690454e27afa000cb0;12162;0.861535931590199
204055;5051996d0454e2538d0024e3;12161;0.8580708823287558
1740000;53a58d7a7f73ee6cb000010e;12099;0.8207289858666006
732262;50522a880454e20775000b36;11978;0.892553013858741
1191922;50cb5799b58fdd338b005c4e;11869;0.8648580335327323
860480;50cf9e27b58fdd704d000067;11752;0.8534717494894486
1194089;50ccbc6357d38e67cb00371e;11745;0.88301404853129
373332;50c89cd456175a120200125e;11705;0.860999572832123
1198176;50cefe2557d38e3708002fce;11668;0.8452176894069249
1190975;50caa83556175a533a00076f;11653;0.8892988929889298
1742168;53ac8f58037b303a1300069f;11476;0.8954339491111886
173093;50c7846456175a7ca50002ed;11284;0.8445586671393123
376811;50c7f90756175a7361000320;11276;0.8448918056048244
409854;50c8b9b956175a43a30001c7;11246;0.8483016183531923
1445816;51bc777439ea537db000016e;11212;0.8679985729575455
23318;5050bafdba40af0cc5000478;11110;0.8725472547254726
202772;51ff0c770aab2a60e7000084;11058;0.8855127509495387
1198264;50cf0a7457d38e36a2003a66;11017;0.8645729327403104
1290405;525ff1fb749832059a000251;11004;0.8782260996001454
234689;51f825090aab2a3d78000032;10928;0.8665812591508053
184730;50c7a2049177d003700001e0;10848;0.8760140117994101
1722815;536735b48948d16b1600096a;10812;0.8540510543840177
1201514;50d0e06eb58fdd0e9a0002b1;10777;0.8739909065602672
391002;50545530ba40af69be000869;10776;0.8970861172976986
1920615;54dbf07e832cec09f5000b4a;10753;0.8897981958523202
1204911;50d346c957d38e477e00216f;10689;0.8756665731125456
551497;508d72a29177d01c4a000379;10658;0.8284856445862263
944324;503f506bba40af242700045c;10620;0.7967043314500941
1523077;52cef3a71f89201d26000579;10583;0.9093829726920533
1460245;5201100d0aab2a50e6000066;10573;0.8337274188971909
367769;5186842bde59d924d6000042;10571;0.8881846561347082
33396;50502b79ba40af1549001de1;10520;0.8479087452471483
397895;50c2409956175a1ac60000d9;10520;0.861787072243346
1194370;50ccca1c57d38e169d000438;10487;0.8614475064365404
1449874;51d19559501e7e488a000446;10444;0.8778245882803524
1198157;50cefc4857d38e36a2003820;10409;0.8317801902200019
299860;50c87e57b58fdd694d000631;10405;0.8358481499279192
212083;518cde6860f43631ef00002a;10373;0.8308107587004724
525420;50c7585256175a74210014ad;10359;0.8669755767931268
1461781;520932dcbe70a648a3000005;10290;0.8284742468415938
1178179;50c22db99177d02c56005121;10265;0.8919629810034096
1381457;5167072febc6ae03cf000036;10168;0.9074547600314713
502232;5059dffcd10d2475e2002d62;10062;0.8882925859670046
1420240;518d3fcc60f436541c000003;10046;0.8855265777423851
1203517;50d2594e57d38e485b001da3;10017;0.8699211340720775
171346;50cf771457d38e36b6004e57;10000;0.8622
1191866;50cb4f5bb58fdd3401007099;9993;0.8764134894426098
141370;50c89965b58fdd6953000a3b;9933;0.8589549984898822
1459424;51fd1ed30aab2a4d2e0000a6;9845;0.8636871508379889
1545961;52eff181f11e042ff10010b7;9824;0.8600366449511401
1265878;50f2e57295ad7f09750000af;9819;0.8919441898360322
533874;50575644ba40af2cb70002e8;9810;0.9014271151885831
1189511;50c9fb2cb58fdd33f7004015;9748;0.8743331965531391
1420241;518d3ffc2887f30cd300000b;9708;0.8685620107128141
1537806;52e819edf11e041bf60000a7;9707;0.873802410631503
1460036;52001743be70a62e2f00003c;9672;0.9143920595533499
183274;5049f3950454e233760004dc;9666;0.8423339540657977
1190197;50ca4108b58fdd341d005350;9629;0.8832692906843909
1517347;52cd8844d98d93265200022e;9613;0.9402891917195465
1624433;5307c6e547bc72713c0017cb;9603;0.88232843902947
1213838;50dbb1b2e399566e5b00000a;9594;0.8491765686887638
702934;504f310eba40af6cb3000d07;9590;0.8421272158498436
1194395;50cccb5eb58fdd7a090004b9;9589;0.8606736886015226
96594;504fd309ba40af15320008b6;9578;0.8748172896220505
772037;50ed54585aadce5b63000a98;9545;0.8732320586694604
1189077;50c9eda3b58fdd341d003754;9543;0.8682804149638479
145053;5058860fba40af2309000dbf;9537;0.8346440180350215
1460594;520282970aab2a19f00003d3;9497;0.8876487311782668
313882;504fceba0454e27ab6000ea0;9475;0.8423218997361478
1927479;54f18830832cec07700000e4;9469;0.8551061358115958
1189284;50c9e1e457d38e7b200026ad;9413;0.8387336662063104
231658;50c0fc1e9177d02c56003cb8;9399;0.8547717842323651
184302;50c899ad56175a3556000012;9381;0.8722950644920584
650020;50c78c6d9177d03fd300071f;9352;0.8681565440547476
788933;508dc0c49177d01c0a000c23;9309;0.8585240090235257
513797;504fc8790454e27a7300112c;9244;0.87321505841627
556389;505239efba40af69d400126c;9205;0.9068984247691472
1463921;52165135e1e4670cbf0000d2;9188;0.8838702655637788
796453;5050e7d8ba40af0c5800089d;9180;0.8349673202614379
1301927;51158b76934e50555f000001;9133;0.8713456695499836
1452117;51f81c61be70a635c3000001;9120;0.8541666666666666
1461784;52093440be70a64899000007;9117;0.8373368432598443
308174;50d7d8dbe3995637260015ba;9113;0.8423131789750905
1923727;54e6340a6975262389000050;9055;0.7108779679734953
1472771;524423214f6fda2fe50003f3;9033;0.8669323591276431
1224457;50e7190845d7e10ebf00097a;8974;0.846779585469133
930790;50c8af9257d38e08be0002ce;8968;0.8835860838537021
1192223;50cb78e857d38e7bae006eeb;8961;0.8704385671242049
1454262;51e4be9dc89c5103e000002b;8961;0.8846110925119964
213103;50c4d1119177d028660013b3;8950;0.8833519553072625
148149;50678072d10d244d08006776;8908;0.873372249663224
368873;5038c8e1ba40af1daa000010;8870;0.8703494926719278
1192227;50cb791657d38e7bae006f0e;8861;0.8698792461347478
1514507;52cc756ae7586721c400000c;8850;0.8346892655367232
248112;50515a56ba40af0c6000236f;8837;0.8594545660291955
162434;505059670454e27a730023ab;8794;0.8753695701614738
122100;539de5c3037b3029490004cb;8761;0.8610889167903207
137795;503e2b5eba40af242e000052;8696;0.9084636614535418
1195926;50cd54a3b58fdd5184000b05;8655;0.8539572501444251
1761973;541335eda92f2068250005b4;8635;0.8650839606253619
1209964;50d7e3c6e399563744001325;8570;0.8701283547257876
194017;505660ebba40af021d0009ff;8550;0.7366081871345029
1201845;50d11c3fb58fdd0f71000b13;8450;0.8618934911242604
1189789;50ca167c56175a67eb000035;8440;0.8787914691943128
1201073;50d0b1e6b58fdd6f78001d6c;8433;0.8625637376971422
594947;52ed1a3cf7e39868c9000b5c;8421;0.8510865692910581
73879;50c8d253b58fdd33810003b8;8414;0.8588067506536724
1463438;52139922e917ff2c770000bf;8408;0.8783301617507137
339619;50c798b0dea72b5d800001ba;8400;0.7721428571428571
1058936;50538475ba40af69db007c35;8361;0.8924769764382251
1185900;50c7e9bdb58fdd6e4000093b;8341;0.8756743795707949
1573021;52f28d8cf7e3986605003b65;8281;0.8285231252264219
131096;50551e45d10d245c7e0033a6;8206;0.8793565683646113
711886;50639accba40af21410009c6;8198;0.8787509148572823
745854;50c7cdf7dea72b47a3000804;8160;0.6008578431372549
1461843;52097490be70a64930000035;8145;0.8573357888275015
240860;50cb74c3b58fdd341d0071ce;8137;0.8600221211748802
66216;50c2330056175a499a00394c;8115;0.8693776956253851
1185633;50c7c35d7ee5b02f7b0003ef;8109;0.861018621284992
1739525;53a345d47f73ee155d0001bb;8102;0.8481856331769934
1268848;50f30e7e95ad7f224300000c;8059;0.8834843032634322
1468301;5230890460300565940000ee;8053;0.8451508754501428
1676917;533f4ec6da653d0c80000719;8039;0.8446324169672845
1469718;5252e85772c109791d000018;7947;0.8569271423178558
1879802;5480b0c127b5624eaa000020;7947;0.8716496791241978
1183216;50cdf8f957d38e36e9001612;7922;0.8234031810148952
1502860;52a7b573b3ec4d1586000070;7915;0.8921036007580543
793623;50801720d10d2408a60040b5;7908;0.8447142134547294
1734656;538fa87e8a5a6d7304000f12;7870;0.8795425667090216
468783;52fe739229a36104c5000e44;7865;0.8727272727272727
1273293;50f5a60495ad7f47f000000b;7864;0.8765259409969481
337966;51f939c1be70a66a8a000059;7862;0.8843805647417959
1230168;50ec3e583fc1170716001040;7836;0.8579632465543645
954161;504f8f510454e27ad0000003;7770;0.8356499356499356
1193783;50cc993db58fdd3a3500279a;7756;0.8864105208870552
1407564;518bdd012887f32740000011;7754;0.9014702089244261
1766841;541ca610434b085c1e00339c;7726;0.7699974113383381
1193511;50cc7a67b58fdd3a6900188c;7701;0.8414491624464355
1533976;52efde12f7e3987910000f46;7638;0.8770620581304006
253162;50c8b74a56175a787d000038;7598;0.8107396683337721
298628;50541470ba40af3487000eda;7594;0.8646299710297604
141551;50547bbdd10d2430c3002ce4;7580;0.8624010554089709
1460329;52014d19be70a632790000d4;7575;0.9114191419141914
749810;5052f9dbd10d24308d000c69;7573;0.8927769708173775
1088765;507c640fd10d2413240007ab;7529;0.8626643644574312
1751407;53dd906a0d43f76dee000e36;7516;0.8626929217668973
1766765;541c91e0434b085aaf002ac1;7483;0.8000801817452893
1191929;50cb5895b58fdd33a6006a6b;7481;0.7833177382702847
56376;50c789dc9177d03f8d0005db;7427;0.8490642251245456
492060;50f1990b1659d30ac800000a;7407;0.8930741190765492
1189059;50c9c4ce56175a2a6b0000cc;7402;0.8958389624425831
119385;508a582d9177d05fe9002115;7387;0.8751861378096656
1920661;54dc1f0c832cec70b9000635;7371;0.892416225749559
1268628;50f301c0dea6535a4600003a;7340;0.7979564032697548
95292;523b9e864f6fda3c9e000386;7332;0.8216039279869067
1926645;54ef309f6975260bea000211;7330;0.9392905866302865
1331380;513b79abaa17f8047f000076;7302;0.8577102163790742
1188838;50c9ab2c57d38e7be700219c;7270;0.8368638239339753
795216;50c7a8a47ee5b054a80002ec;7245;0.8623878536922015
1651548;5325fb0325388915570007c3;7222;0.903073940736638
75887;5050aab80454e27ad00033b4;7183;0.8538215230405123
1192297;50cb7ef756175a0639000029;7171;0.8155069028029563
1196259;50cd9ba9b58fdd0a6b0003f8;7153;0.29316370753529986
46235;508fc3559177d01c51003013;7145;0.882295311406578
592608;54dab126832cec14a8000267;7115;0.9433591004919185
1058886;50537ae7d10d24308d002f9e;7105;0.8365939479239972
1202131;50d15858b58fdd0f85000ffb;7047;0.8722860791826309
1460497;5202044f0aab2a3f3e00013b;7037;0.8954099758419781
328043;507872b7f6a39953e40002a0;7021;0.870103973792907
1196157;50cd85a457d38e36ac0005db;7015;0.8736992159657876
1203186;50d211bdb58fdd0eb200193c;6983;0.8552198195617929
1666472;532c592e6f92e004e200009e;6967;0.8540261231520023
785935;5053045cd10d2430ae0006f6;6963;0.8861123079132558
1074970;508c1cb156175a536200322d;6890;0.7251088534107402
332250;54dbd4c0832cec09b0000182;6828;0.8781487990626831
1193308;50cc4c76b58fdd3b00001b81;6809;0.8763401380525775
1243479;50edd79f5323570c010002f8;6804;0.8067313345091123
1680257;5347f3a4699fda65600004a3;6795;0.8665194996320824
1477354;5256ec2372c10962db000048;6755;0.8336047372316803
1186907;50c890f4b58fdd69530004ba;6740;0.8673590504451039
320403;5058fdecd10d2475f90023d4;6738;0.8693974473137429
1459266;51fc007fbe70a636a3000009;6712;0.8912395709177592
1720011;5360d3cc65a77d0f84000005;6707;0.8577605486804831
1448785;51cc48be501e7e721f00007a;6699;0.8701298701298701
641720;50857d8c02179b077400001c;6657;0.8693105002253267
1497519;528ee71272c10960fb00010f;6645;0.8592927012791572
1457756;51f3c9530aab2a03ef0002e2;6640;0.9551204819277108
189529;5053ff91ba40af69c600076d;6633;0.8714005728931102
517512;5050794d0454e27aae001fde;6605;0.8099924299772899
580946;5063799bba40af2159000911;6604;0.9244397334948516
203887;5057154bd10d2457e700167f;6598;0.8335859351318582
1295873;510e3141c3b6633a7d000077;6591;0.8673949324836899
114506;50c77cb99177d03f6d000046;6562;0.8744285278878391
499053;50521cc60454e2078b000080;6558;0.88258615431534
658062;51249b01ea731b2307000056;6554;0.8788526090936832
1518410;52cdb1e34f889c40cb0000e0;6521;0.8989418800797424
1205287;50d37b42b58fdd0f46002d84;6493;0.8895733867241645
1194382;50ccca9c57d38e16a70004ad;6486;0.8860622880049337
1186884;50c88da6b58fdd56a00001a6;6477;0.9019607843137255
1192307;50cb816557d38e7b8a00794b;6464;0.8963490099009901
1187546;50c8d7db56175a497d00045d;6448;0.9074131513647643
420384;503f9cfc0454e20be600032f;6437;0.8357930713065093
789520;50d22056b58fdd0f460019d2;6432;0.8843283582089553
198426;50eca97de99e9557c40000b8;6427;0.8815932783569317
806993;50c7bc1cb58fdd5ca9000153;6420;0.8554517133956386
1187616;50c8ddbd56175a6ec000005f;6403;0.8764641574262064
131171;5055d2b4d10d2468ed001257;6385;0.7151135473766641
1458546;51f81f410aab2a42fe000008;6383;0.8389472035093216
1191658;50cb2e5256175a7646002a40;6371;0.851985559566787
1190176;50ca3eb357d38e7b6a0050f6;6345;0.8527974783293932
1941143;550f40f9fde6981c9f000118;6340;0.8558359621451104
1192357;50cb86a057d38e7ba4006413;6338;0.8351214894288419
322436;50c7a5de57d38e533e00015c;6307;0.8871095608054542
146496;5059b441d10d2475f900374d;6298;0.8632899333121626
41534;504faa1eba40af15970007ef;6298;0.9013972689742775
1738619;53a0cb067f73ee3cae000296;6294;0.7370511598347632
1238933;50ed56875aadce01b5000741;6267;0.7670336684218925
585264;51d499bef6ad771b4500000c;6263;0.8495928468784927
1173704;50be8b429177d059a2000108;6248;0.8733994878361075
1226795;50e9eb70e3995601ac0009d6;6243;0.841742751882108
1445820;51bc7d2439ea534fb100031e;6242;0.881448253764819
1758220;5402b7ae7a09477bba000692;6236;0.868505452212957
1196255;50cd9b0357d38e36640007c3;6216;0.32834620334620335
1199626;50cfcf9e57d38e4a2e000719;6189;0.7980287607044757
1905317;54c0ff56832cec52c40002a4;6189;0.8649216351591533
204061;51dd478b39ea53420300008a;6184;0.8497736093143596
1534735;52e05f5294cd3c7e8d001e85;6184;0.9000646830530401
191082;505047cf0454e27aae0015eb;6171;0.8249878463782208
1206715;50d4bfed45d7e1014500079a;6170;0.8591572123176662
1074186;5069cc3dba40af161f001aec;6166;0.8613363606876419
1195027;50ccf47c9a35a6230b000883;6156;0.8939246263807668
1188180;50c92c2856175a76ab000361;6143;0.8917467035650334
1259211;50f027845c488b3fd3000002;6138;0.8655913978494624
775171;54df65f36975261b0a0004fe;6113;0.8545722231310322
1764696;541a68a37a56b65f76001640;6078;0.8823626192826588
753216;5052fc33d10d2430a40003bf;6074;0.9293710898913401
785427;50c79336b58fdd22910000ab;6071;0.9122055674518201
1629015;54edfa846975261bb90003e2;6050;0.9120661157024793
1877389;547cb5ed27b562156800022f;6036;0.8379721669980119
1061864;50577c7ed10d2475bc000163;6027;0.8654388584702174
1460786;5203b2b3be70a65f6d000658;6017;0.8540801063652983
138907;50525509ba40af69e20018c4;6017;0.8678743559913579
1198746;50cf5d46b58fdd0aa10046ad;6007;0.8698185450307974
207910;5051087fba40af0c3b00115e;5958;0.8752937227257469
318519;508ac1e056175a5359001e20;5954;0.8730265367819953
583093;50c7b4f8dea72b484700005a;5947;0.866151000504456
1759812;5409f1a6845bdc2766000563;5938;0.8635904344897272
1470192;523a70c34f6fda31760001d8;5935;0.8507160909856781
1192220;50cb78c157d38e7b5c0075f8;5899;0.8437023224275301
1181254;50c5160e56175a57c2001697;5889;0.7683817286466293
155452;5052126cd10d2427ff00021d;5885;0.8844519966015293
893872;501508ddba40af3afe000001;5881;0.8792722326135011
1353260;514f0f1f3a9e2b0485000056;5871;0.8267756770567195
1473862;524837fc72c1095adb00042b;5869;0.903561083659908
579604;54227145dfc20d046c00007b;5866;0.8583361745652915
96590;50666788d10d244ce60038e0;5863;0.8599692989936892
1921465;54de4476832cec02d200030c;5859;0.8568015019627923
171212;50521b93ba40af69f900068c;5856;0.8854166666666666
324229;508893ae9177d041e10021fa;5846;0.8159425248032843
1744820;53b94fe89e7c4307c700019c;5832;0.8602537722908093
298269;50c8a90356175a0cdc000037;5832;0.8724279835390947
1061131;50567939ba40af0b3b00006d;5826;0.8585650532097494
1472781;524426c472c109374a000049;5821;0.851743686651778
1933466;5501adbd703720545400084b;5819;0.8436157415363464
639215;509d7cca56175a67910022f6;5799;0.7565097430591481
1462306;520c5df2be70a64e670000bd;5781;0.8771838782217609
1190878;50ca981657d38e7b5c00462f;5774;0.8929684793903706
1460331;52014f76be70a6025d00001e;5764;0.7035045107564192
1666483;532c5ee7fe03460ac1000027;5735;0.8514385353095031
1894247;54a9543e9cd118608a000124;5711;0.9250569077219402
1226593;50e9a07745d7e11332000404;5706;0.8398177357167893
231454;505225c8ba40af69f10008dd;5699;0.8634848218985787
1478651;54db8b7c6975264c88000320;5681;0.9012497799683155
1189435;50c9f292b58fdd341d00385f;5670;0.8455026455026455
1762264;54146ec7a90f9a2acf000156;5654;0.8512557481429077
279110;50539d17ba40af698c00589a;5652;0.898619957537155
303429;50c797bedea72b5d6900018c;5632;0.8583096590909091
1443450;51b2524639ea533015000006;5621;0.8384629069560576
1168242;50bbaec59177d063ae000635;5619;0.8727531589250757
1265929;52b2d8782b60f163bc000140;5605;0.8927743086529885
1185377;50c7a7867ee5b054c80002a5;5593;0.8482031110316467
1921860;54df9da96975261c6d00004b;5592;0.8896638054363376
1196992;50ce12e4b58fdd0ac70019d8;5568;0.8708692528735632
1324548;51339950c2a84775e700009a;5557;0.7594025553356127
624353;54dc2311832cec0a1700031f;5556;0.8999280057595392
1769995;5425b0d9d660271adc0006d1;5543;0.8461122136027422
1907359;54c7ce4f832cec1a280001cd;5536;0.8712066473988439
1308785;5120946507f67552f6000127;5531;0.8958596998734406
1465911;5220df80e1e4670736000018;5520;0.8643115942028986
321728;50c77ed27ee5b036d300002c;5508;0.8783587509077705
1477728;52582ee774983270110001ad;5497;0.875022739676187
1127400;509290959177d03b24001732;5492;0.8648943918426802
1460593;52027fd1be70a6481a000636;5483;0.960605507933613
1917683;54d5410a832cec247c000de7;5482;0.8797883983947464
1089490;50c7c858b58fdd468e00018a;5463;0.8544755628775398
628508;5052d501d10d2430bc0000eb;5438;0.8889297535858771
1447153;51c3feff501e7e02b900002e;5412;0.9185144124168514
741146;50c7af6656175a09690004dc;5401;0.8742825402703203
1931908;54fe0fd0cf04417bfe000041;5392;0.5137240356083086
786085;50eea44294b9d51041000008;5355;0.5794584500466854
1447327;51c4b5f9501e7e02b9000084;5351;0.8719865445711082
388604;50500b070454e27ad0001d8a;5341;0.8374836173001311
1415067;518a4214caaa1f1896000004;5326;0.8597446488922268
1545445;52eeca61f11e0424de0019ab;5303;0.8838393362247784
1193940;50cca89e57d38e6845001cf8;5298;0.8754246885617214
1368920;515ad0482dda901420000019;5285;0.8420056764427626
1191598;50cb2854b58fdd33a60060d5;5279;0.8283765864747111
249652;507ce0dfd10d24089f0002a7;5271;0.8404477328780118
1196976;50ce0eb6b58fdd0a8a001b2f;5257;0.7936085219707057
843856;504fe17f0454e27abd000dc1;5246;0.7811666031261914
1201367;50d0d0a457d38e482800000b;5240;0.8572519083969465
209698;50523a84d10d2427f1001383;5237;0.841321367194959
1506408;52b75656996c9e476d000061;5229;0.8749282845668388
594439;5066cb00d10d2434a2004b4d;5212;0.8722179585571758
1185495;50c7b06c57d38e5819000304;5203;0.8604651162790697
240211;50731066d10d2478c1001d3d;5196;0.8471901462663587
1848571;544e9e61415ac178430035bc;5192;0.8447611710323575
197376;504ff6d70454e27ad8001a22;5189;0.9001734438234728
1679924;5346d6f7da653d3777000f01;5188;0.8964919043947571
482774;50564fdbd10d2468ed002a0a;5186;0.887581951407636
1199436;50cfb80ab58fdd6fa0000381;5185;0.8615236258437802
1720436;53616a8c65a77d2f7a000880;5170;0.8941972920696325
443874;51ccdf78501e7e551c00002a;5166;0.8476577622919086
797573;50700a0eba40af117c002790;5138;0.8318411833398209
214711;50f4520adea65335e6000017;5129;0.8896471046987717
178396;50c7868756175a7c6300045c;5124;0.8649492583918813
3331;507b00eff6a39908f1000ee3;5120;0.8390625
1054025;504f7f08ba40af6ca6000f20;5120;0.857421875
1224718;50e74b16e399565d15000125;5097;0.8522660388463802
1451125;51d5e6ec39ea53419d0001c2;5095;0.8471050049067713
577602;504f28c70454e21d0b0010aa;5046;0.8557273087594134
781917;505270e9ba40af69e20021b4;5013;0.8723319369638939
1459682;51fead9d0aab2a513600004a;5011;0.8974256635402116
1333396;515ef5cda0ad686ed6000314;4983;0.8689544451133855
1731398;5381e90f241fe174530000ba;4982;0.8572862304295463
1501200;52a0978b9e326043e000005d;4976;0.8631430868167203
713382;50ce4e14b58fdd0abd0026a7;4968;0.8655394524959742
1692757;5356964465a77d6ceb000e5f;4964;0.8704673650282031
454762;51f923f90aab2a49b10000bc;4962;0.828093510681177
1921208;54dd8100832cec255500069c;4962;0.860137041515518
1725938;536f6c7e8a5a6d6737000017;4961;0.8891352549889135
1914156;54d0f88e29a6f679a8000083;4958;0.8382412263009278
1472198;5242d7214f6fda5bfc000075;4957;0.8527335081702643
580954;5089fc7056175a534a000bca;4957;0.8813798668549526
1461573;5207f6e5be70a6521a000191;4955;0.8821392532795156
663899;5052b82eba40af69f1003914;4949;0.8567387350979996
1722591;5366a30165a77d37e70001fa;4944;0.8515372168284789
1491493;527c5a11fe16d974390000fe;4943;0.9008699170544204
1915538;54d25a1e29a6f63a4f000203;4940;0.8459514170040486
1906540;54c4ed14832cec3ebe000279;4935;0.8137791286727457
336686;50c78e0a7ee5b0371a00063f;4931;0.8714256743054147
190587;5186d705de59d924d2000051;4930;0.9105476673427992
738592;50c7dd1eb58fdd4ac500052e;4922;0.6430312880942706
